order_id,customer_id,risk_probability,action_taken,explanation,decision_threshold_used,model_version,timestamp
7f2197e2-be86-49e2-82c9-f53fe29f1f38,02a9477e-48f9-41c5-b992-a167ea1cd57a,0.1135,auto_approve,"Elevated risk driven by: home category, unusually low order value, customer's return history",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
9dcd49c3-6b38-4c94-af6f-81ca64d5a5ef,e0c7f018-d138-4b2a-8686-c7bc5a512a86,0.0903,auto_approve,"Elevated risk driven by: unusually low order value, fashion category",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
c1e49d6d-0dfa-4f8c-8bfd-31e8b8f33d8a,ee1573cf-855f-4d78-94ec-59176830795f,0.336,flag_for_review,"Elevated risk driven by: size-dependent item, COD payment, fashion category",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
e3498e92-ad1b-4f9d-a463-378a4d05036e,264713e0-0ea7-4880-9795-f6f977d4d71c,0.1595,auto_approve,"Elevated risk driven by: COD payment, unusually low order value, large discount",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
cb484187-4b6d-45b4-88d6-ecbcd82e9ba4,0b3125cc-29c6-4f20-b1ef-8890454bd85d,0.0219,auto_approve,"Elevated risk driven by: customer's return history, unusually low order value",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
2999ab1e-2f2b-44f5-b749-7640062b1819,264713e0-0ea7-4880-9795-f6f977d4d71c,0.1773,flag_for_review,"Elevated risk driven by: size-dependent item, unusually low order value, fashion category",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
1f2f7d15-952d-4904-8178-ef2570019688,f0c7ab6b-10cb-48c3-9fb0-8bedeaaada61,0.2598,flag_for_review,"Elevated risk driven by: size-dependent item, fashion category, customer's return history",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
bc265072-106f-4db1-b2eb-fa4c3d07126f,6206c71c-e9de-45c6-abb4-00ba2310dd86,0.1923,flag_for_review,"Elevated risk driven by: customer's return history, unusually low order value, fashion category",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
ffd24a20-508c-4ba6-a5f4-88333c31971e,4c19ca15-e9d8-445e-9a4a-ef49bd34d343,0.3399,flag_for_review,"Elevated risk driven by: size-dependent item, tier3 delivery area, fashion category",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
5f17b78b-90b0-4687-8a11-723ef224df38,264713e0-0ea7-4880-9795-f6f977d4d71c,0.0915,auto_approve,"Elevated risk driven by: fashion category, unusually low order value",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
9ea72a1c-b21c-4940-8cf2-1f8efdea4ad0,75e92899-6af9-4cbd-9dcd-7b61fcceb409,0.2081,flag_for_review,"Elevated risk driven by: COD payment, home category, unusually low order value",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
09bcf75b-3fce-4cbb-a8e6-d9156c602779,1f06f63a-b4b1-4b03-bfcd-0334b93f8852,0.3394,flag_for_review,"Elevated risk driven by: size-dependent item, COD payment, large discount",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
e33697f1-7346-456c-9841-9b7db087bad4,1c72fd9b-a412-4c8d-8074-a48984ddf5a0,0.2536,flag_for_review,"Elevated risk driven by: size-dependent item, COD payment, fashion category",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
29d2a814-2215-42f7-8c19-ce3a8195b9d1,dbcfa484-3e27-41f3-a2d5-0bd20054c665,0.369,flag_for_review,"Elevated risk driven by: size-dependent item, COD payment, unusually low order value",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
1375fe8f-6a9f-4da2-9e33-0c7a4d4990a0,8cabcba8-2b36-4f7e-984b-440baba9ad97,0.092,auto_approve,"Elevated risk driven by: size-dependent item, fashion category, customer's return history",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
24cccb87-86fd-40e4-9fe7-00eef3184310,879efc3e-a486-44ac-a9cc-29dca850ccc1,0.027,auto_approve,Elevated risk driven by: unusually low order value,0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
f39131b0-01be-47f2-b48d-301f2cb974c3,4c19ca15-e9d8-445e-9a4a-ef49bd34d343,0.2219,flag_for_review,"Elevated risk driven by: size-dependent item, fashion category, unusually low order value",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
c000991d-5eb0-40ff-9aac-ee4323c1a5da,e5a6b7a7-ed88-4924-9865-37d2498eaca8,0.4075,flag_for_review,"Elevated risk driven by: customer's return history, size-dependent item, large discount",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
dd9f5246-d00f-4291-957f-7a76ea0b7e98,cd9d8125-8011-4465-92dd-50bd06de23f3,0.1012,auto_approve,"Elevated risk driven by: COD payment, customer's return history, large discount",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
592b2d6a-defa-496a-9c60-b7eb00db00f5,93d11106-41d0-4c5d-ac79-1d9d6f90bcbf,0.0289,auto_approve,No strong individual risk drivers identified.,0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
23d2e9eb-baec-43c3-a2e1-7c685704cf86,d2951b9d-49eb-4eef-8467-6d832ad3d8ac,0.1453,auto_approve,"Elevated risk driven by: COD payment, unusually low order value, large discount",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
9feca57e-90a9-4cee-8c36-863947153090,bbe8e4c6-2da1-471e-b2bd-71328ccd5406,0.153,auto_approve,"Elevated risk driven by: home category, large discount, unusually low order value",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
2ab4e656-5978-499a-9d42-9a72b522ae47,eb671c1e-81f6-496c-b68d-49ea47acde37,0.0497,auto_approve,Elevated risk driven by: unusually low order value,0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
a49a9a8e-b279-4e77-8ec6-be2be27aff66,31ff0d71-1021-4137-a652-0909a72704a8,0.1216,auto_approve,"Elevated risk driven by: unusually low order value, customer's return history, beauty category",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
92f9cf93-b28b-4a0a-a68e-0cd0c8f369fd,530bbe2d-ad3a-48f9-bc50-6461db39ef79,0.2795,flag_for_review,"Elevated risk driven by: customer's return history, large discount, unusually low order value",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
c1630d67-d855-4f80-89c8-999866703421,7f892973-babf-4935-bab7-187b59d8b023,0.0613,auto_approve,"Elevated risk driven by: large discount, home category",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
f465ed4a-5e92-49f4-b1ae-77351658dbe4,a8c6166f-038a-4ae7-b54d-f52288d81a93,0.1734,flag_for_review,"Elevated risk driven by: COD payment, home category, unusually low order value",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
37bab4d9-0381-4626-aa86-163b262c5216,2c59936d-caf6-4146-92d2-512fed6fb2a4,0.3182,flag_for_review,"Elevated risk driven by: customer's return history, COD payment, unusually low order value",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
95278a36-4ec3-4b04-a2d0-2e6a91ff677e,ade38847-ed43-40bb-86a7-c04000915ee5,0.0735,auto_approve,Elevated risk driven by: tier3 delivery area,0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
6544e55e-ffad-4072-963a-754ff9c956b7,31f344da-4c1e-47ec-af4b-557c14d0e8e0,0.6988,flag_for_review,"Elevated risk driven by: customer's return history, size-dependent item, COD payment",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
4f826199-bbb9-409c-b07a-b2a8ecd9489f,8779fb27-f743-4810-ab5b-061f3407a98f,0.1711,flag_for_review,"Elevated risk driven by: large discount, unusually low order value, tier3 delivery area",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
ad41aa78-5957-4f1d-b954-8ac69a135bc7,cdfac639-c4a1-4655-be5a-2d787e76f71c,0.172,flag_for_review,"Elevated risk driven by: size-dependent item, fashion category, unusually low order value",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
edef14d9-4287-4b03-accb-7e799e6b9ba2,023b9e7c-1296-4744-8d72-4287487c387a,0.0422,auto_approve,"Elevated risk driven by: customer's return history, unusually low order value, large discount",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
e825c644-dd83-4820-8907-b00ad829e5ff,843adac9-4f66-4774-ac0f-6e7c28f43141,0.0509,auto_approve,Elevated risk driven by: large discount,0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
6f142d9c-5f7a-4537-9686-330efd3b77c9,a09493a3-424f-41ac-98a4-25e441b5984d,0.0372,auto_approve,Elevated risk driven by: customer's return history,0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
f8662c8c-58b7-41b8-81d4-18097e347841,a08bc761-e2d2-46cc-952a-3d23d15d5fac,0.273,flag_for_review,"Elevated risk driven by: size-dependent item, unusually low order value, fashion category",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
0c43a44c-e2a4-4905-89d0-7bfe209e0df0,02a9477e-48f9-41c5-b992-a167ea1cd57a,0.6604,flag_for_review,"Elevated risk driven by: size-dependent item, COD payment, no prior return history available",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
38013c80-a467-46ee-8136-a75cd762ffda,1430da84-3676-4e2f-a20c-58786ed1d466,0.1144,auto_approve,"Elevated risk driven by: large discount, COD payment, unusually low order value",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
86f84537-391c-4059-b659-9b7c30c38f4f,bdf5e5de-7033-4345-ac37-819738c0e957,0.0428,auto_approve,"Elevated risk driven by: large discount, unusually low order value, customer's order count",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
3a114969-0eb8-4ab2-a3e2-8dfeefd680a5,d6820024-4c8c-44b8-8098-59f8938ad61c,0.719,flag_for_review,"Elevated risk driven by: customer's return history, large discount, size-dependent item",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
2d8caaad-df5a-4e3a-99c1-6835c2f74c85,afbedcf2-f5d0-441d-8f1d-dff0523a9d8e,0.0504,auto_approve,No strong individual risk drivers identified.,0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
f90c871b-f727-4519-897d-721e41fa8ff3,09f0bdb4-9a82-4836-9937-2f88cb2c1621,0.3472,flag_for_review,"Elevated risk driven by: size-dependent item, no prior return history available, first-time buyer",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
86bd02ce-59cd-44c0-a534-b0ad818edf3a,a1db3b0e-0b50-4d44-8a62-d6848553171b,0.074,auto_approve,"Elevated risk driven by: no prior return history available, first-time buyer, large discount",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
38bc73be-776b-423e-bb34-1d03aef50c32,754ee000-0eb3-4857-a2e8-476c39a286c0,0.6579,flag_for_review,"Elevated risk driven by: size-dependent item, COD payment, no prior return history available",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
b9b7fa67-d7b3-4ab8-a2b9-db7ba3e13bab,0b3125cc-29c6-4f20-b1ef-8890454bd85d,0.1756,flag_for_review,"Elevated risk driven by: COD payment, customer's return history, beauty category",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
cfe926a1-0b38-4e96-afdf-4ac6f45df37c,0b3125cc-29c6-4f20-b1ef-8890454bd85d,0.2021,flag_for_review,"Elevated risk driven by: customer's return history, home category, large discount",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
816c4bb2-a412-451e-babc-00e5874bfcbf,4b641fb2-3437-4f0f-9c67-9222d63bef6e,0.0906,auto_approve,"Elevated risk driven by: large discount, customer's return history",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
9d324119-a9f7-41a4-b387-f3da0c341972,041e6bc9-db72-4f93-9250-95c5729fd5f6,0.174,flag_for_review,"Elevated risk driven by: COD payment, beauty category, customer's return history",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
50a901fc-15cb-4da8-9e2f-83ee8f49c53e,1f06f63a-b4b1-4b03-bfcd-0334b93f8852,0.2122,flag_for_review,"Elevated risk driven by: size-dependent item, unusually low order value, fashion category",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
f604b91d-b3dd-4ad9-a35d-b7b3e5eb0754,beb549df-d9cf-44ad-8d90-33d474eb66b0,0.0748,auto_approve,Elevated risk driven by: unusually low order value,0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
6c522dd7-d158-4260-9a15-42cb4442491a,14fa1e07-e46e-4421-bcc9-efd97fda4448,0.1615,flag_for_review,"Elevated risk driven by: tier3 delivery area, fashion category, large discount",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
80b41e4c-d1d1-4f57-a338-032c4b9b36b8,48242df6-6544-46ca-8243-b23028d6d805,0.3107,flag_for_review,"Elevated risk driven by: size-dependent item, COD payment, unusually low order value",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
2cf407f0-b34b-4d10-b285-5a0c53824818,0253556d-6afc-4561-bae7-49a51c98b9f7,0.0301,auto_approve,Elevated risk driven by: large discount,0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
48e4f686-e235-4357-b455-a70fa35f7af3,8e026cd5-66a9-4e6d-a84e-003050b8f814,0.054,auto_approve,"Elevated risk driven by: unusually low order value, large discount",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
6e26d0bc-703b-4f8a-b614-e82fc0413e98,88b88e03-c936-4c7f-ba2d-52cf64525090,0.0342,auto_approve,"Elevated risk driven by: home category, tier3 delivery area",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
5be6a3d2-40ec-44bf-982d-fd777e7a6aa9,6691be4b-2f05-471e-880b-641b361f736f,0.0402,auto_approve,"Elevated risk driven by: customer's order count, large discount",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
73a258e1-1f16-41af-8971-a965e5916020,9cfbe601-0322-4c7f-a8fc-089374a870d3,0.0735,auto_approve,"Elevated risk driven by: unusually low order value, large discount, customer's return history",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
db800b96-ff4d-4d9c-a770-3160316f4d60,1d2a539f-b9f5-447b-9a0b-ead55732dce3,0.0728,auto_approve,"Elevated risk driven by: customer's return history, COD payment",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
e4471df8-95d3-4c83-9d33-54905b8586c5,c098bafa-20a7-4c6c-9fce-d433c8e83be7,0.2775,flag_for_review,"Elevated risk driven by: size-dependent item, tier3 delivery area, fashion category",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
1b58b905-a08d-4e2f-acd7-7a1a1ea8926f,f91b87e4-35a7-481d-96ba-a679feba54f3,0.0984,auto_approve,"Elevated risk driven by: home category, tier3 delivery area, unusually low order value",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
fae3c7b8-deba-4ed5-9c0f-ce13d9101e1e,676c4a16-07aa-45fa-8ad1-17b29a2b6de4,0.0587,auto_approve,"Elevated risk driven by: beauty category, customer's return history, large discount",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
92696f0a-1348-43db-aec2-5bda56b1e5e7,ec513aca-b3ea-457e-b9fd-46a0fbbd0108,0.179,flag_for_review,"Elevated risk driven by: COD payment, unusually low order value, tier3 delivery area",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
c961dea8-35b7-4880-a136-a8cd3ffb5e02,252fa25e-5a02-42f5-a1c4-5b0b9cde0a61,0.0521,auto_approve,"Elevated risk driven by: COD payment, unusually low order value",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
8e14957d-bb76-4da3-a692-558fc020400a,77e96371-82ca-416e-af8f-071e169e4282,0.2982,flag_for_review,"Elevated risk driven by: size-dependent item, COD payment, fashion category",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
f2d38dfa-f398-4bbf-a15a-3a9edb43a2f4,6691be4b-2f05-471e-880b-641b361f736f,0.2482,flag_for_review,"Elevated risk driven by: size-dependent item, customer's return history, tier3 delivery area",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
1fd49a5e-9dc9-47c7-94d9-672c186c0279,36d6b08a-5436-4a2f-83c2-120975d4be7f,0.0568,auto_approve,"Elevated risk driven by: unusually low order value, beauty category",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
81791538-07aa-4d67-940d-443b9d4020bc,07a92d2c-8c2e-4fb1-85f3-8f78e6c7b100,0.0279,auto_approve,"Elevated risk driven by: customer's return history, unusually low order value",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
0f82739a-1cb4-456f-b9d8-f25c16f92c37,e91e2377-ab20-429c-9819-8e4e857323a6,0.3694,flag_for_review,"Elevated risk driven by: size-dependent item, customer's return history, large discount",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
5c5cde34-c4dc-481d-8779-0a164005fffd,c8799b6e-004c-411a-a115-82977ad530a4,0.1378,auto_approve,"Elevated risk driven by: large discount, unusually low order value, customer's return history",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
3370aaad-e625-44eb-8013-bd0371cfc4e4,f798ef7e-e2a3-4c54-b902-894eaf540d62,0.0678,auto_approve,"Elevated risk driven by: tier3 delivery area, customer's return history",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
ef09c670-c327-46ce-bcbb-29e01c517f31,551aee57-0df4-4a51-9afa-0babaf28b33a,0.3318,flag_for_review,"Elevated risk driven by: size-dependent item, COD payment, unusually low order value",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
c5a1150c-6a61-492a-b122-1664646772ee,2c59936d-caf6-4146-92d2-512fed6fb2a4,0.1514,auto_approve,"Elevated risk driven by: customer's return history, COD payment, unusually low order value",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
6514866f-312d-49f1-99ab-f3f95e9758ea,1430da84-3676-4e2f-a20c-58786ed1d466,0.0749,auto_approve,"Elevated risk driven by: large discount, beauty category",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
31bbabc2-2462-4869-90ff-c7464fc191c1,693e7dd3-5142-469e-9cb3-7ddfc54d5ccb,0.1662,flag_for_review,"Elevated risk driven by: size-dependent item, unusually low order value, fashion category",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
8aa335e4-08d7-4982-9d69-3afadd23da54,551aee57-0df4-4a51-9afa-0babaf28b33a,0.2277,flag_for_review,"Elevated risk driven by: COD payment, home category, unusually low order value",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
d565ea49-2ee6-414b-a3f5-93ffd10f4754,bd1084dd-629c-4150-a764-2ccea032f578,0.1471,auto_approve,"Elevated risk driven by: COD payment, large discount, customer's return history",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
17ae9f2f-3d2c-4600-90aa-db08312e84c9,6691be4b-2f05-471e-880b-641b361f736f,0.1792,flag_for_review,"Elevated risk driven by: size-dependent item, fashion category, unusually low order value",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
34721672-76aa-49a4-9d5c-55a22a9a5a3b,b3f33ef6-3953-4fa2-b5c0-493473e40312,0.1194,auto_approve,"Elevated risk driven by: COD payment, large discount",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
8cf9639d-327c-45d0-9ebb-d3b42501d562,a5528de8-ca89-4d92-ab88-fb874b251fe0,0.4232,flag_for_review,"Elevated risk driven by: no prior return history available, first-time buyer, home category",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
823e7d69-67d7-4078-abd2-dd02e0e96ed9,f60dd379-b761-4abe-a910-2e679a649299,0.5742,flag_for_review,"Elevated risk driven by: customer's return history, size-dependent item, COD payment",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
80d39fd3-f89c-413e-815a-61d683078cfc,ae9132eb-6eff-473e-998e-0c039ce43cc7,0.1316,auto_approve,"Elevated risk driven by: unusually low order value, tier3 delivery area, fashion category",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
2db111d6-4760-4a9c-9734-99c21d972ae7,2a199d42-4b29-4a69-bdae-61711686d721,0.6173,flag_for_review,"Elevated risk driven by: size-dependent item, customer's return history, COD payment",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
b4003630-7703-4077-8d0f-5113f6203d06,14e9a40c-48f4-4b52-8121-a603990cd08e,0.2372,flag_for_review,"Elevated risk driven by: customer's return history, COD payment, beauty category",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
2a212dcb-4b55-456d-b50f-9fbf3e1e75c8,f6624986-1488-4db8-994b-6db58a9ef6b8,0.048,auto_approve,"Elevated risk driven by: large discount, beauty category",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
ad9b7f11-10a1-4982-8fc2-3e52055b9a59,76e3ab4e-0d33-4910-81b9-f0f04685b7d6,0.0208,auto_approve,"Elevated risk driven by: COD payment, home category, tier3 delivery area",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
0ebb1b1e-3d70-4ae7-83aa-0e512c0f5b39,18471c77-61f9-4793-b4da-b432f51981aa,0.4637,flag_for_review,"Elevated risk driven by: size-dependent item, no prior return history available, first-time buyer",0.16,logreg_v1_step2,2026-08-23T06:30:21.573233+00:00
